poll_timestamp,observation_timestamp,country,item,stock,source,source_update
2026-09-19T10:38:54.688486+00:00,2026-09-19T10:38:55+00:00,China,Pangolin Scales,2066,Prometheus,1789814335
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:13+00:00,South Africa,Raw Ivory,0,Prometheus,1789815073
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:13+00:00,South Africa,Xanax,1296,Prometheus,1789815073
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:13+00:00,South Africa,Smoke Grenade,605,Prometheus,1789815073
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:13+00:00,South Africa,Lion Plushie,0,Prometheus,1789815073
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:13+00:00,South Africa,African Violet,8458,Prometheus,1789815073
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:50:16+00:00,Japan,Xanax,0,Prometheus,1789815016
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:04+00:00,Canada,Xanax,0,Prometheus,1789815064
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:08+00:00,United Kingdom,Xanax,0,Prometheus,1789815068
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:50:20+00:00,UAE,Tribulus Omanense,0,Prometheus,1789815020
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:50:20+00:00,UAE,Camel Plushie,954,Prometheus,1789815020
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:50:52+00:00,Switzerland,Neumune Tablet,0,YATA,1789815052
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:06+00:00,China,Panda Plushie,2182,Prometheus,1789815066
2026-09-19T10:51:12.601487+00:00,2026-09-19T10:51:06+00:00,China,Pangolin Scales,923,Prometheus,1789815066
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:39+00:00,South Africa,Raw Ivory,0,Prometheus,1789815999
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:39+00:00,South Africa,Xanax,1257,Prometheus,1789815999
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:39+00:00,South Africa,Smoke Grenade,268,Prometheus,1789815999
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:39+00:00,South Africa,Lion Plushie,2150,Prometheus,1789815999
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:39+00:00,South Africa,African Violet,7727,Prometheus,1789815999
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:41+00:00,Japan,Xanax,0,Prometheus,1789816001
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:02+00:00,Canada,Xanax,0,Prometheus,1789815962
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:20+00:00,United Kingdom,Xanax,0,Prometheus,1789815980
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:31+00:00,UAE,Tribulus Omanense,0,Prometheus,1789815991
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:31+00:00,UAE,Camel Plushie,0,Prometheus,1789815991
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:37+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789815997
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:31+00:00,China,Panda Plushie,1227,Prometheus,1789815991
2026-09-19T11:06:42.005189+00:00,2026-09-19T11:06:31+00:00,China,Pangolin Scales,0,Prometheus,1789815991
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:10+00:00,South Africa,Raw Ivory,0,Prometheus,1789816990
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:10+00:00,South Africa,Xanax,1139,Prometheus,1789816990
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:10+00:00,South Africa,Smoke Grenade,66,Prometheus,1789816990
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:10+00:00,South Africa,Lion Plushie,747,Prometheus,1789816990
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:10+00:00,South Africa,African Violet,7530,Prometheus,1789816990
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:07+00:00,Japan,Xanax,0,Prometheus,1789816987
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:22:54+00:00,Canada,Xanax,0,Prometheus,1789816974
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:22:36+00:00,United Kingdom,Xanax,0,Prometheus,1789816956
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:09+00:00,UAE,Tribulus Omanense,0,Prometheus,1789816989
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:09+00:00,UAE,Camel Plushie,1630,Prometheus,1789816989
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:23:07+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789816987
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:22:38+00:00,China,Panda Plushie,0,Prometheus,1789816958
2026-09-19T11:23:11.533086+00:00,2026-09-19T11:22:38+00:00,China,Pangolin Scales,0,Prometheus,1789816958
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:37:51+00:00,South Africa,Raw Ivory,2179,Prometheus,1789817871
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:37:51+00:00,South Africa,Xanax,1075,Prometheus,1789817871
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:37:51+00:00,South Africa,Smoke Grenade,0,Prometheus,1789817871
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:37:51+00:00,South Africa,Lion Plushie,0,Prometheus,1789817871
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:37:51+00:00,South Africa,African Violet,6942,Prometheus,1789817871
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:38:02+00:00,Japan,Xanax,0,Prometheus,1789817882
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:38:04+00:00,Canada,Xanax,0,Prometheus,1789817884
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:38:01+00:00,United Kingdom,Xanax,0,Prometheus,1789817881
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:37:39+00:00,UAE,Tribulus Omanense,0,YATA,1789817859
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:37:39+00:00,UAE,Camel Plushie,336,YATA,1789817859
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:37:52+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789817872
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:38:02+00:00,China,Panda Plushie,2436,YATA,1789817882
2026-09-19T11:38:06.415714+00:00,2026-09-19T11:38:02+00:00,China,Pangolin Scales,3729,YATA,1789817882
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:45+00:00,South Africa,Raw Ivory,1523,YATA,1789818645
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:45+00:00,South Africa,Xanax,1048,YATA,1789818645
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:45+00:00,South Africa,Smoke Grenade,0,YATA,1789818645
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:45+00:00,South Africa,Lion Plushie,2333,YATA,1789818645
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:45+00:00,South Africa,African Violet,6561,YATA,1789818645
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:51+00:00,Japan,Xanax,542,YATA,1789818651
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:56+00:00,Canada,Xanax,1230,Prometheus,1789818656
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:56+00:00,United Kingdom,Xanax,2287,Prometheus,1789818656
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:44+00:00,UAE,Tribulus Omanense,9661,Prometheus,1789818644
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:44+00:00,UAE,Camel Plushie,0,Prometheus,1789818644
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:56+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789818656
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:40+00:00,China,Panda Plushie,1632,Prometheus,1789818640
2026-09-19T11:50:56.179373+00:00,2026-09-19T11:50:40+00:00,China,Pangolin Scales,2712,Prometheus,1789818640
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:38+00:00,South Africa,Raw Ivory,875,YATA,1789819658
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:38+00:00,South Africa,Xanax,1035,YATA,1789819658
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:38+00:00,South Africa,Smoke Grenade,0,YATA,1789819658
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:38+00:00,South Africa,Lion Plushie,1236,YATA,1789819658
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:38+00:00,South Africa,African Violet,6386,YATA,1789819658
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:38+00:00,Japan,Xanax,0,Prometheus,1789819658
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:43+00:00,Canada,Xanax,0,Prometheus,1789819663
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:43+00:00,United Kingdom,Xanax,1822,Prometheus,1789819663
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:38+00:00,UAE,Tribulus Omanense,8986,YATA,1789819658
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:38+00:00,UAE,Camel Plushie,1598,YATA,1789819658
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:52+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789819672
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:33+00:00,China,Panda Plushie,788,YATA,1789819653
2026-09-19T12:07:54.874592+00:00,2026-09-19T12:07:33+00:00,China,Pangolin Scales,1210,YATA,1789819653
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:29:50+00:00,South Africa,Raw Ivory,0,YATA,1789820990
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:29:50+00:00,South Africa,Xanax,1012,YATA,1789820990
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:29:50+00:00,South Africa,Smoke Grenade,0,YATA,1789820990
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:29:50+00:00,South Africa,Lion Plushie,0,YATA,1789820990
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:29:50+00:00,South Africa,African Violet,5756,YATA,1789820990
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:30:01+00:00,Japan,Xanax,0,Prometheus,1789821001
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:30:08+00:00,Canada,Xanax,0,Prometheus,1789821008
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:29:55+00:00,United Kingdom,Xanax,1440,Prometheus,1789820995
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:29:24+00:00,UAE,Tribulus Omanense,8672,YATA,1789820964
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:29:24+00:00,UAE,Camel Plushie,64,YATA,1789820964
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:30:01+00:00,Switzerland,Neumune Tablet,0,YATA,1789821001
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:30:08+00:00,China,Panda Plushie,0,Prometheus,1789821008
2026-09-19T12:29:59.968642+00:00,2026-09-19T12:30:08+00:00,China,Pangolin Scales,0,Prometheus,1789821008
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:19+00:00,South Africa,Raw Ivory,0,Prometheus,1789822039
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:19+00:00,South Africa,Xanax,976,Prometheus,1789822039
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:19+00:00,South Africa,Smoke Grenade,2194,Prometheus,1789822039
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:19+00:00,South Africa,Lion Plushie,2105,Prometheus,1789822039
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:19+00:00,South Africa,African Violet,5192,Prometheus,1789822039
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:20+00:00,Japan,Xanax,0,Prometheus,1789822040
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:46:45+00:00,Canada,Xanax,0,Prometheus,1789822005
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:10+00:00,United Kingdom,Xanax,1090,Prometheus,1789822030
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:23+00:00,UAE,Tribulus Omanense,7701,Prometheus,1789822043
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:23+00:00,UAE,Camel Plushie,2339,Prometheus,1789822043
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:05+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789822025
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:19+00:00,China,Panda Plushie,1392,Prometheus,1789822039
2026-09-19T12:47:22.527272+00:00,2026-09-19T12:47:19+00:00,China,Pangolin Scales,0,Prometheus,1789822039
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:58:36+00:00,South Africa,Raw Ivory,0,YATA,1789822716
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:58:36+00:00,South Africa,Xanax,974,YATA,1789822716
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:58:36+00:00,South Africa,Smoke Grenade,1984,YATA,1789822716
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:58:36+00:00,South Africa,Lion Plushie,1194,YATA,1789822716
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:58:36+00:00,South Africa,African Violet,5104,YATA,1789822716
2026-09-19T13:00:10.843983+00:00,2026-09-19T13:00:00+00:00,Japan,Xanax,0,Prometheus,1789822800
2026-09-19T13:00:10.843983+00:00,2026-09-19T13:00:00+00:00,Canada,Xanax,0,Prometheus,1789822800
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:59:55+00:00,United Kingdom,Xanax,807,YATA,1789822795
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:59:07+00:00,UAE,Tribulus Omanense,7566,YATA,1789822747
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:59:07+00:00,UAE,Camel Plushie,1140,YATA,1789822747
2026-09-19T13:00:10.843983+00:00,2026-09-19T13:00:02+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789822802
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:59:41+00:00,China,Panda Plushie,556,Prometheus,1789822781
2026-09-19T13:00:10.843983+00:00,2026-09-19T12:59:41+00:00,China,Pangolin Scales,3759,Prometheus,1789822781
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:26+00:00,South Africa,Raw Ivory,0,Prometheus,1789823966
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:26+00:00,South Africa,Xanax,965,Prometheus,1789823966
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:26+00:00,South Africa,Smoke Grenade,1759,Prometheus,1789823966
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:26+00:00,South Africa,Lion Plushie,0,Prometheus,1789823966
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:26+00:00,South Africa,African Violet,4833,Prometheus,1789823966
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:28+00:00,Japan,Xanax,0,Prometheus,1789823968
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:27+00:00,Canada,Xanax,0,Prometheus,1789823967
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:18:52+00:00,United Kingdom,Xanax,616,Prometheus,1789823932
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:18:44+00:00,UAE,Tribulus Omanense,6462,Prometheus,1789823924
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:18:44+00:00,UAE,Camel Plushie,0,Prometheus,1789823924
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:26+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789823966
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:28+00:00,China,Panda Plushie,0,Prometheus,1789823968
2026-09-19T13:19:27.830231+00:00,2026-09-19T13:19:28+00:00,China,Pangolin Scales,1574,Prometheus,1789823968
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:26+00:00,South Africa,Raw Ivory,0,Prometheus,1789824806
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:26+00:00,South Africa,Xanax,961,Prometheus,1789824806
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:26+00:00,South Africa,Smoke Grenade,1495,Prometheus,1789824806
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:26+00:00,South Africa,Lion Plushie,2310,Prometheus,1789824806
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:26+00:00,South Africa,African Violet,4022,Prometheus,1789824806
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:37+00:00,Japan,Xanax,0,Prometheus,1789824817
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:38+00:00,Canada,Xanax,0,YATA,1789824818
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:16+00:00,United Kingdom,Xanax,313,Prometheus,1789824796
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:24+00:00,UAE,Tribulus Omanense,5772,Prometheus,1789824804
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:24+00:00,UAE,Camel Plushie,1975,Prometheus,1789824804
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:34:01+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789824841
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:44+00:00,China,Panda Plushie,1383,Prometheus,1789824824
2026-09-19T13:33:54.792827+00:00,2026-09-19T13:33:44+00:00,China,Pangolin Scales,321,Prometheus,1789824824
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:45:23+00:00,South Africa,Raw Ivory,0,YATA,1789825523
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:45:23+00:00,South Africa,Xanax,955,YATA,1789825523
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:45:23+00:00,South Africa,Smoke Grenade,1256,YATA,1789825523
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:45:23+00:00,South Africa,Lion Plushie,1366,YATA,1789825523
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:45:23+00:00,South Africa,African Violet,3823,YATA,1789825523
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:46:49+00:00,Japan,Xanax,0,Prometheus,1789825609
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:46:38+00:00,Canada,Xanax,0,YATA,1789825598
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:45:52+00:00,United Kingdom,Xanax,169,Prometheus,1789825552
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:46:52+00:00,UAE,Tribulus Omanense,5330,Prometheus,1789825612
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:46:52+00:00,UAE,Camel Plushie,772,Prometheus,1789825612
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:46:31+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789825591
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:46:48+00:00,China,Panda Plushie,367,YATA,1789825608
2026-09-19T13:46:49.374900+00:00,2026-09-19T13:46:48+00:00,China,Pangolin Scales,0,YATA,1789825608
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:13+00:00,South Africa,Raw Ivory,0,YATA,1789826353
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:13+00:00,South Africa,Xanax,931,YATA,1789826353
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:13+00:00,South Africa,Smoke Grenade,808,YATA,1789826353
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:13+00:00,South Africa,Lion Plushie,583,YATA,1789826353
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:13+00:00,South Africa,African Violet,3712,YATA,1789826353
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:16+00:00,Japan,Xanax,1208,Prometheus,1789826356
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:16+00:00,Canada,Xanax,0,Prometheus,1789826356
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:19+00:00,United Kingdom,Xanax,0,Prometheus,1789826359
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:58:41+00:00,UAE,Tribulus Omanense,4912,YATA,1789826321
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:58:41+00:00,UAE,Camel Plushie,0,YATA,1789826321
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:08+00:00,Switzerland,Neumune Tablet,0,YATA,1789826348
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:19+00:00,China,Panda Plushie,0,Prometheus,1789826359
2026-09-19T13:59:16.406910+00:00,2026-09-19T13:59:19+00:00,China,Pangolin Scales,0,Prometheus,1789826359
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:08+00:00,South Africa,Raw Ivory,0,Prometheus,1789827488
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:08+00:00,South Africa,Xanax,921,Prometheus,1789827488
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:08+00:00,South Africa,Smoke Grenade,422,Prometheus,1789827488
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:08+00:00,South Africa,Lion Plushie,0,Prometheus,1789827488
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:08+00:00,South Africa,African Violet,2727,Prometheus,1789827488
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:05+00:00,Japan,Xanax,0,Prometheus,1789827485
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:07+00:00,Canada,Xanax,0,Prometheus,1789827487
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:02+00:00,United Kingdom,Xanax,0,Prometheus,1789827482
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:17:49+00:00,UAE,Tribulus Omanense,4080,YATA,1789827469
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:17:49+00:00,UAE,Camel Plushie,1968,YATA,1789827469
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:18:07+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789827487
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:17:56+00:00,China,Panda Plushie,1804,YATA,1789827476
2026-09-19T14:18:09.249241+00:00,2026-09-19T14:17:56+00:00,China,Pangolin Scales,3661,YATA,1789827476
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:54+00:00,South Africa,Raw Ivory,0,Prometheus,1789828374
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:54+00:00,South Africa,Xanax,911,Prometheus,1789828374
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:54+00:00,South Africa,Smoke Grenade,108,Prometheus,1789828374
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:54+00:00,South Africa,Lion Plushie,1119,Prometheus,1789828374
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:54+00:00,South Africa,African Violet,2317,Prometheus,1789828374
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:49+00:00,Japan,Xanax,0,YATA,1789828369
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:54+00:00,Canada,Xanax,0,Prometheus,1789828374
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:47+00:00,United Kingdom,Xanax,0,Prometheus,1789828367
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:48+00:00,UAE,Tribulus Omanense,3789,Prometheus,1789828368
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:48+00:00,UAE,Camel Plushie,831,Prometheus,1789828368
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:37+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789828357
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:47+00:00,China,Panda Plushie,879,Prometheus,1789828367
2026-09-19T14:32:55.488510+00:00,2026-09-19T14:32:47+00:00,China,Pangolin Scales,2368,Prometheus,1789828367
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:57+00:00,South Africa,Raw Ivory,0,Prometheus,1789829097
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:57+00:00,South Africa,Xanax,909,Prometheus,1789829097
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:57+00:00,South Africa,Smoke Grenade,0,Prometheus,1789829097
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:57+00:00,South Africa,Lion Plushie,8,Prometheus,1789829097
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:57+00:00,South Africa,African Violet,2072,Prometheus,1789829097
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:45:14+00:00,Japan,Xanax,0,YATA,1789829114
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:45:13+00:00,Canada,Xanax,0,Prometheus,1789829113
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:45:15+00:00,United Kingdom,Xanax,0,Prometheus,1789829115
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:58+00:00,UAE,Tribulus Omanense,3624,Prometheus,1789829098
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:58+00:00,UAE,Camel Plushie,1,Prometheus,1789829098
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:45:18+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789829118
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:48+00:00,China,Panda Plushie,0,Prometheus,1789829088
2026-09-19T14:45:24.742742+00:00,2026-09-19T14:44:48+00:00,China,Pangolin Scales,1355,Prometheus,1789829088
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:45+00:00,South Africa,Raw Ivory,0,Prometheus,1789829865
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:45+00:00,South Africa,Xanax,878,Prometheus,1789829865
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:45+00:00,South Africa,Smoke Grenade,0,Prometheus,1789829865
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:45+00:00,South Africa,Lion Plushie,0,Prometheus,1789829865
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:45+00:00,South Africa,African Violet,1426,Prometheus,1789829865
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:38+00:00,Japan,Xanax,0,Prometheus,1789829858
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:50+00:00,Canada,Xanax,0,Prometheus,1789829870
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:41+00:00,United Kingdom,Xanax,0,Prometheus,1789829861
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:34+00:00,UAE,Tribulus Omanense,2835,YATA,1789829854
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:34+00:00,UAE,Camel Plushie,0,YATA,1789829854
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:33+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789829853
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:39+00:00,China,Panda Plushie,0,Prometheus,1789829859
2026-09-19T14:57:52.734767+00:00,2026-09-19T14:57:39+00:00,China,Pangolin Scales,382,Prometheus,1789829859
2026-09-19T15:16:53.996097+00:00,2026-09-19T15:16:54+00:00,South Africa,Raw Ivory,1908,Prometheus,1789831014
2026-09-19T15:16:53.996097+00:00,2026-09-19T15:16:54+00:00,South Africa,Xanax,873,Prometheus,1789831014
2026-09-19T15:16:53.996097+00:00,2026-09-19T15:16:54+00:00,South Africa,Smoke Grenade,0,Prometheus,1789831014
2026-09-19T15:16:53.996097+00:00,2026-09-19T15:16:54+00:00,South Africa,Lion Plushie,1439,Prometheus,1789831014
2026-09-19T15:16:53.996097+00:00,2026-09-19T15:16:54+00:00,South Africa,African Violet,826,Prometheus,1789831014
